isaaclab_timestep,grav_x,grav_y,grav_z
238,-0.04954628,0.00905889,-0.99873072
239,-0.05168755,0.00849523,-0.99862707
240,-0.05125676,0.00436085,-0.99867582
241,-0.05505017,-0.0057185,-0.99846721
242,-0.06087811,-0.01525092,-0.99802834
243,-0.04650318,-0.01446268,-0.99881309
244,-0.03535798,-0.00792618,-0.99934322
245,-0.03146728,-0.00849961,-0.99946874
246,-0.0413623,-0.00869471,-0.99910617
247,-0.03749978,-0.01809836,-0.99913275
248,-0.05552749,-0.02142475,-0.99822724
249,-0.05055058,-0.02057418,-0.99850929
250,-0.04814687,-0.02328438,-0.99856889
251,-0.03403189,-0.00190929,-0.99941903
252,-0.03146318,0.01265966,-0.99942458
253,-0.02029534,0.00412669,-0.99978542
254,-0.02366299,0.00328993,-0.9997142
255,-0.0246483,-0.00036225,-0.99969608
256,-0.02290254,-0.00171738,-0.99973583
257,-0.00917755,-0.00723818,-0.99993175
258,-0.01959202,-0.01239275,-0.9997313
259,-0.03584081,-0.0134313,-0.99926692
260,-0.04972148,-0.01965577,-0.99856931
261,-0.04542033,-0.02767444,-0.99858439
262,-0.04610058,-0.03483202,-0.99832904
263,-0.05710363,-0.0237646,-0.99808502
264,-0.0511137,-0.01167948,-0.99862432
265,-0.04655672,-0.00022511,-0.99891537
266,-0.05064105,0.00171794,-0.99871546
267,-0.05225127,-0.01073018,-0.9985764
268,-0.05127542,-0.01004241,-0.99863386
269,-0.03780541,-0.00562789,-0.99926895
270,-0.03113101,-0.00575092,-0.99949849
271,-0.02609331,-0.0096265,-0.99961329
272,-0.03901338,-0.01591485,-0.99911165
273,-0.05390462,-0.01665808,-0.99840689
274,-0.06144387,-0.02801681,-0.99771708
275,-0.06496394,-0.02624744,-0.99754202
276,-0.06260838,-0.02656605,-0.99768412
277,-0.06068425,-0.02138697,-0.99792767
278,-0.05668363,-0.00352781,-0.99838579
279,-0.05704074,0.00894141,-0.99833179
280,-0.05851033,0.0104164,-0.99823236
281,-0.0644444,-0.00637072,-0.99790102
282,-0.07892779,-0.03003225,-0.99642777
283,-0.07476177,-0.04556344,-0.99615991
284,-0.06418888,-0.0516209,-0.99660158
285,-0.06290811,-0.04424148,-0.99703825
286,-0.04935776,-0.02873572,-0.99836743
287,-0.04557012,-0.00781094,-0.99893057
288,-0.03661409,0.00872294,-0.99929118
289,-0.03526274,0.01057617,-0.99932182
290,-0.04785733,0.00604468,-0.99883556
291,-0.05145342,0.00187979,-0.99867368
292,-0.04782452,-0.00194989,-0.99885392
293,-0.03293264,-0.01044801,-0.99940252
294,-0.04036313,-0.01289078,-0.99910176
295,-0.04301526,-0.01150283,-0.999008
296,-0.04727667,-0.01313348,-0.99879527
297,-0.0446013,-0.01089615,-0.99894547
298,-0.05280656,-0.00921017,-0.99856251
299,-0.05793423,-0.0094021,-0.99827611
300,-0.06654653,-0.01471799,-0.99767476
301,-0.06704414,-0.01897863,-0.99756944
302,-0.07721053,-0.0243076,-0.99671853
303,-0.0804809,-0.02466928,-0.99645072
304,-0.08413165,-0.02924858,-0.99602526
305,-0.07632823,-0.0276208,-0.99669981
306,-0.07517917,-0.01878338,-0.99699312
307,-0.0731092,-0.02761572,-0.99694163
308,-0.06969792,-0.04049584,-0.99674582
309,-0.07626917,-0.05335292,-0.99565852
310,-0.08213177,-0.06702751,-0.9943648
311,-0.07072581,-0.06780962,-0.99518788
312,-0.06227985,-0.05414019,-0.996589
313,-0.05154521,-0.02504608,-0.9983564
314,-0.0498568,0.00772307,-0.99872643
315,-0.04574278,0.0224149,-0.99870175
316,-0.03738446,0.02611507,-0.9989596
317,-0.03414607,0.02287529,-0.9991551
318,-0.0300318,0.01778734,-0.99939048
319,-0.01100556,0.00921867,-0.99989653
320,0.0061537,0.00393948,-0.99997294
321,0.00914099,-0.00051405,-0.99995792
322,0.02387743,-0.00835417,-0.99967974
323,0.0249249,-0.01918983,-0.99950498
324,0.02637713,-0.03343252,-0.99909252
325,0.01883579,-0.04159328,-0.99895704
326,0.01016575,-0.05218217,-0.99858558
327,0.00294095,-0.05522787,-0.99846959
328,-0.00339247,-0.0540137,-0.99853408
329,-0.01799511,-0.04767921,-0.99870026
330,-0.02426107,-0.04044101,-0.9988873
331,-0.04472841,-0.033852,-0.99842525
332,-0.05262018,-0.02928573,-0.99818504
333,-0.07395463,-0.02656937,-0.99690759
334,-0.08301815,-0.02582539,-0.99621332
335,-0.10664913,-0.02642618,-0.99394512
336,-0.11730331,-0.01320836,-0.99300808
337,-0.11438841,0.00943153,-0.99339128
338,-0.11776571,0.0031779,-0.99303615
339,-0.11288583,-0.01296633,-0.99352306
340,-0.11636347,-0.0302672,-0.99274528
341,-0.11764805,-0.04989823,-0.99180067
342,-0.11383151,-0.06754954,-0.9912008
343,-0.11092758,-0.06719136,-0.99155456
344,-0.11171717,-0.04816766,-0.99257207
345,-0.0905048,-0.01790398,-0.99573511
346,-0.08795861,0.01157549,-0.99605674
347,-0.07760529,0.03526891,-0.99635994
348,-0.06763881,0.0510628,-0.99640214
349,-0.06272965,0.05007065,-0.99677372
350,-0.05204987,0.03661824,-0.99797291
351,-0.02090579,0.02635995,-0.99943393
352,-0.01184757,0.01863527,-0.9997561
353,-0.00462332,0.01319013,-0.99990237
354,0.011869,0.00425706,-0.99992037
355,0.01231758,-0.0071253,-0.99989843
356,0.01922287,-0.01613497,-0.99968511
357,0.00723731,-0.02522787,-0.99965554
358,0.00516739,-0.0332564,-0.99943316
359,-0.00945295,-0.03316812,-0.99940521
360,-0.01481319,-0.03390194,-0.99931556
361,-0.01652689,-0.02992208,-0.99941534
362,-0.03435614,-0.02764794,-0.99902725
363,-0.04736002,-0.02936258,-0.99844623
364,-0.05864258,-0.03978706,-0.99748564
365,-0.07089522,-0.04241676,-0.99658126
366,-0.07887576,-0.05123828,-0.99556643
367,-0.09464858,-0.0696365,-0.99307209
368,-0.1020833,-0.08742989,-0.99092644
369,-0.09635332,-0.09212872,-0.99107444
370,-0.09296621,-0.08018418,-0.99243522
371,-0.10305203,-0.05302458,-0.99326146
372,-0.09658805,-0.01984853,-0.99512613
373,-0.09734665,0.0111167,-0.99518836
374,-0.0974328,0.02902025,-0.99481893
375,-0.08028684,0.02831653,-0.99636924
376,-0.07301284,0.01878178,-0.997154
377,-0.07354933,-0.00037833,-0.99729103
378,-0.06596047,-0.01532736,-0.99770445
379,-0.05724259,-0.01988787,-0.99816179
380,-0.0538115,-0.0106266,-0.99849445
381,-0.04172148,-0.00100076,-0.99912828
382,-0.0350133,0.00474449,-0.99937546
383,-0.03482285,0.00985608,-0.99934483
384,-0.05132995,0.00634899,-0.99866164
385,-0.06643631,0.00609531,-0.99777198
386,-0.07863887,-0.00439897,-0.99689335
387,-0.08204389,-0.01852133,-0.99645644
388,-0.08381872,-0.0280619,-0.99608588
389,-0.08911451,-0.02203579,-0.99577737
390,-0.07861414,-0.00611793,-0.99688601
391,-0.07662898,0.01950816,-0.99686873
392,-0.07119902,0.0380903,-0.99673444
393,-0.06282633,0.03161599,-0.99752313
394,-0.06771931,0.01739318,-0.99755299
395,-0.05191099,0.01708879,-0.99850523
396,-0.04184447,0.02286898,-0.99886227
397,-0.0347341,0.02441218,-0.99909848
398,-0.01605285,0.03104081,-0.99938899
399,-0.01964668,0.03300002,-0.99926221
400,-0.03384273,0.0286794,-0.99901569
401,-0.05182889,0.01819763,-0.9984901
402,-0.06030159,-0.00100926,-0.99817944
403,-0.06747805,-0.02121272,-0.99749511
404,-0.07344351,-0.02716677,-0.99692893
405,-0.08769445,-0.01811477,-0.99598253
406,-0.08296032,-0.00336554,-0.9965471
407,-0.08174684,0.00327984,-0.99664778
408,-0.07985221,0.00259549,-0.9968031
409,-0.07984669,-0.01140046,-0.99674165
410,-0.06721634,-0.017578,-0.99758333
411,-0.06925903,-0.01824714,-0.99743134
412,-0.05266616,-0.00694051,-0.9985882
413,-0.04943579,0.00454585,-0.99876702
414,-0.05024913,0.00500581,-0.99872398
415,-0.05247281,0.00228437,-0.99861985
416,-0.05770012,-0.00139077,-0.99833262
417,-0.06059524,-0.01008774,-0.99811113
418,-0.06484349,-0.02211221,-0.9976505
419,-0.05812545,-0.02073743,-0.99809361
420,-0.06029988,-0.00747495,-0.99815202
421,-0.06103984,-0.00321925,-0.9981302
422,-0.05836189,0.00826923,-0.99826086
423,-0.05686321,0.01714322,-0.99823475
424,-0.0596211,0.0067848,-0.99819803
425,-0.07687077,-0.00851943,-0.99700451
426,-0.06777936,-0.01607959,-0.99757063
427,-0.05666917,-0.01416905,-0.99829209
428,-0.06031059,-0.00124836,-0.99817884
429,-0.04534602,0.02388174,-0.9986856
430,-0.04700169,0.03727693,-0.99819905
431,-0.05636584,0.02820953,-0.99801135
432,-0.05730445,0.01843485,-0.99818629
433,-0.05711383,0.01369691,-0.99827337
434,-0.05616426,0.00407589,-0.99841303
435,-0.05970227,0.02301989,-0.99795061
436,-0.05361952,0.03835813,-0.99782407
437,-0.05628422,0.04739304,-0.99728918
438,-0.05994507,0.04195191,-0.99731958
439,-0.0589879,0.02793018,-0.99786788
440,-0.05990539,0.02032315,-0.99799716
441,-0.05155032,0.01105625,-0.99860895
442,-0.0468532,0.0111046,-0.99883986
443,-0.05077421,0.01289649,-0.99862671
444,-0.05433234,0.01435618,-0.99841964
445,-0.05176553,0.01376003,-0.99856424
446,-0.05673144,0.00316886,-0.998384
447,-0.06617109,-0.01931632,-0.99762106
448,-0.05775916,-0.02965788,-0.99789006
449,-0.05243132,-0.01785614,-0.99846447
450,-0.0542577,0.00145146,-0.99852586
451,-0.03644588,0.02661365,-0.99898088
452,-0.04728074,0.04167443,-0.99801183
453,-0.05665471,0.04994364,-0.99714386
454,-0.05272622,0.04441711,-0.99762034
455,-0.06104567,0.03000096,-0.99768382
456,-0.06415775,0.01252316,-0.99786103
457,-0.05871218,-0.00120139,-0.99827409
458,-0.05327705,0.00349468,-0.99857348
459,-0.03859702,0.02546098,-0.99893004
460,-0.02765847,0.03286269,-0.99907684
461,-0.03496892,0.03089371,-0.99891067
462,-0.04128191,0.02120356,-0.99892259
463,-0.04345452,0.02025604,-0.99884975
464,-0.04915863,0.01655043,-0.99865365
465,-0.037527,0.00879222,-0.99925691
466,-0.0420549,0.0059799,-0.99909699
467,-0.05108996,0.00575424,-0.99867737
468,-0.05113571,0.00302318,-0.99868703
469,-0.05805599,-0.00205904,-0.99831092
470,-0.05778635,-0.00803709,-0.99829638
471,-0.05927218,-0.00880738,-0.99820304
472,-0.05671215,-0.00883477,-0.99835122
473,-0.06540307,-0.00910465,-0.99781716
474,-0.06453544,-0.00072326,-0.99791527
475,-0.07692445,0.00160112,-0.99703562
476,-0.08028378,0.00912509,-0.99673021
477,-0.08285603,0.01982497,-0.99636424
478,-0.09326889,0.01578603,-0.99551547
479,-0.09294958,-5.873e-05,-0.99567062
480,-0.09770326,-0.02596192,-0.9948765
481,-0.08876812,-0.04136897,-0.99519265
482,-0.07650051,-0.03994797,-0.99626887
483,-0.06982958,-0.02486363,-0.99724889
484,-0.04865411,0.00444427,-0.99880564
485,-0.04604232,0.0295773,-0.9985013
486,-0.04878483,0.04008926,-0.99800432
487,-0.0546641,0.03700492,-0.99781883
488,-0.02470414,0.02599857,-0.99935633
489,-0.01134625,0.01596185,-0.99980795
490,0.0056607,0.00741801,-0.99995631
491,0.00563021,0.00336366,-0.99997854
492,0.01281268,-0.00407972,-0.99990934
493,0.00740259,-0.0100215,-0.99992239
494,0.01055044,-0.00735347,-0.99991739
495,0.00517352,-0.00322133,-0.99998116
496,0.0030396,-0.00432045,-0.99998569
497,-0.00503945,-0.00777545,-0.99995679
498,-0.00829585,-0.00443327,-0.99995577
499,-0.02260228,0.00021144,-0.9997443
