isaaclab_timestep,grav_x,grav_y,grav_z
624,-0.01260813,-0.23642321,-0.97156847
625,-0.0152322,-0.23121363,-0.97278351
626,-0.01550674,-0.21983358,-0.97541392
627,-0.01572689,-0.21034017,-0.97750181
628,-0.01777296,-0.2083579,-0.97789115
629,-0.01579557,-0.21245579,-0.97704262
630,-0.00910348,-0.22329886,-0.97470719
631,-0.00227163,-0.24332058,-0.96994293
632,-0.00219977,-0.26568258,-0.96405816
633,0.00329918,-0.28432575,-0.95872217
634,0.0049267,-0.30218825,-0.95323539
635,0.00732689,-0.31724569,-0.94831467
636,0.00644732,-0.32807997,-0.944628
637,0.00704408,-0.33439153,-0.94240761
638,0.01266773,-0.3354975,-0.94195604
639,0.01328236,-0.32919052,-0.94417024
640,0.0047425,-0.31472397,-0.94917142
641,-0.00825439,-0.29566294,-0.95525652
642,-0.02176262,-0.28422827,-0.95850962
643,-0.02948044,-0.28482214,-0.9581266
644,-0.03381511,-0.28938198,-0.95661581
645,-0.03379299,-0.29218209,-0.9557656
646,-0.03425418,-0.28781369,-0.95707339
647,-0.03064737,-0.27948833,-0.95965987
648,-0.02764001,-0.26546192,-0.96372473
649,-0.02849965,-0.25154144,-0.96742654
650,-0.02665846,-0.24345733,-0.96954513
651,-0.02367933,-0.23081489,-0.9727096
652,-0.01756086,-0.21703097,-0.97600657
653,-0.01076895,-0.21027094,-0.97758389
654,-0.00493699,-0.21578032,-0.97642922
655,-0.00293342,-0.23162031,-0.9728018
656,-0.00176716,-0.24454671,-0.96963573
657,0.00255554,-0.25764704,-0.9662354
658,0.00387049,-0.26999933,-0.96285236
659,0.00629216,-0.27926373,-0.96019357
660,0.01361731,-0.28101298,-0.95960689
661,0.01760174,-0.2738705,-0.96160507
662,0.01353563,-0.25862372,-0.96588314
663,0.00804852,-0.24585401,-0.96927345
664,0.00186107,-0.24019115,-0.97072387
665,-0.00982324,-0.2402785,-0.97065383
666,-0.01284064,-0.25082824,-0.96794605
667,-0.01630703,-0.25739169,-0.9661696
668,-0.01666234,-0.2593582,-0.96563715
669,-0.01646705,-0.25790027,-0.96603137
670,-0.01967675,-0.25057769,-0.96789622
671,-0.02007166,-0.23837666,-0.97096539
672,-0.02015425,-0.2308924,-0.97277033
673,-0.01755217,-0.23091039,-0.97281629
674,-0.01379074,-0.22449188,-0.97437799
675,-0.00790004,-0.21704315,-0.97613007
676,-0.00397582,-0.22558405,-0.97421545
677,-0.00087697,-0.24226402,-0.97020984
678,0.00180863,-0.25584817,-0.96671522
679,0.00612508,-0.26682308,-0.96372581
680,0.00675261,-0.27959782,-0.96009326
681,0.00765283,-0.28858408,-0.95742375
682,0.00960606,-0.2925995,-0.95618671
683,0.01398204,-0.28881481,-0.95728248
684,0.01404302,-0.27679533,-0.96082592
685,0.00689039,-0.26563999,-0.96404767
686,-0.00745977,-0.26082969,-0.96535605
687,-0.02353529,-0.26278809,-0.96456653
688,-0.03523047,-0.27250314,-0.9615097
689,-0.03873231,-0.28036168,-0.95911247
690,-0.04140203,-0.28089428,-0.9588452
691,-0.03909612,-0.27696517,-0.96008414
692,-0.03711187,-0.2671307,-0.96294522
693,-0.03688393,-0.25777733,-0.9654997
694,-0.03189013,-0.24700841,-0.96848816
695,-0.02621332,-0.22946385,-0.97296417
696,-0.02227571,-0.21350008,-0.9766891
697,-0.01795523,-0.20426305,-0.97875136
698,-0.01443062,-0.20226288,-0.9792251
699,-0.0100628,-0.20877694,-0.97791165
700,-0.00716409,-0.21707046,-0.97612947
701,-0.00475577,-0.222082,-0.97501653
702,0.00116783,-0.22709863,-0.97387075
703,0.00390963,-0.23332158,-0.97239149
704,0.00058522,-0.23701289,-0.97150588
705,-0.00192258,-0.23692696,-0.97152549
706,-0.00032483,-0.23946609,-0.97090429
707,-0.00027032,-0.23572654,-0.97181916
708,-0.00687476,-0.23241276,-0.97259265
709,-0.01404601,-0.23604634,-0.97164017
710,-0.01988895,-0.24901968,-0.96829396
711,-0.02709617,-0.25685361,-0.96607006
712,-0.03959049,-0.26326445,-0.96391112
713,-0.04574614,-0.27339247,-0.96081406
714,-0.04746648,-0.28268385,-0.95803773
715,-0.04832077,-0.28920504,-0.95604646
716,-0.04535376,-0.28878754,-0.95631784
717,-0.04321768,-0.28206697,-0.95842087
718,-0.04434235,-0.27015471,-0.96179521
719,-0.04126545,-0.25340468,-0.9664799
720,-0.03710742,-0.2277831,-0.97300434
721,-0.03361217,-0.20297191,-0.97860759
722,-0.02926391,-0.18562508,-0.98218489
723,-0.02277309,-0.17672932,-0.98399591
724,-0.01605246,-0.18122669,-0.98331004
725,-0.01460034,-0.19428945,-0.98083562
726,-0.01319784,-0.20446476,-0.97878492
727,-0.01311333,-0.21345918,-0.97686374
728,-0.01314536,-0.22378868,-0.97454906
729,-0.00936646,-0.23531024,-0.97187519
730,-0.00667004,-0.24362864,-0.96984541
731,-0.00342362,-0.24576515,-0.9693234
732,-0.00394388,-0.24786639,-0.96878624
733,-0.01014537,-0.25493568,-0.96690488
734,-0.02200439,-0.26774031,-0.96323973
735,-0.03704603,-0.27450967,-0.96087015
736,-0.04808258,-0.28560534,-0.95714039
737,-0.0537387,-0.31043142,-0.94907522
738,-0.05603818,-0.32398438,-0.94440126
739,-0.05526539,-0.33392319,-0.94097853
740,-0.05808248,-0.33716169,-0.93965328
741,-0.05655459,-0.33367777,-0.94098896
742,-0.05361325,-0.3237198,-0.94463277
743,-0.04602962,-0.30792895,-0.95029503
744,-0.03848824,-0.28260863,-0.95846295
745,-0.03161637,-0.24688073,-0.96852982
746,-0.02305637,-0.21214192,-0.9769665
747,-0.01596585,-0.18718699,-0.98219424
748,-0.01021313,-0.17379904,-0.98472804
749,-0.0086434,-0.17622784,-0.98431134
750,-0.01297427,-0.18892707,-0.98190516
751,-0.02073255,-0.20080505,-0.97941184
752,-0.02848589,-0.20911333,-0.97747618
753,-0.03241366,-0.21476051,-0.97612846
754,-0.03198715,-0.21726011,-0.97558939
755,-0.02809221,-0.21626031,-0.9759317
756,-0.02746566,-0.2193678,-0.97525531
757,-0.02834795,-0.21758054,-0.9756307
758,-0.03345432,-0.21479744,-0.97608507
759,-0.04410492,-0.2162036,-0.97535151
760,-0.05706524,-0.22675553,-0.97227824
761,-0.06551293,-0.24919319,-0.96623552
762,-0.07002643,-0.26670653,-0.96123052
763,-0.07321034,-0.27329761,-0.95913935
764,-0.07037509,-0.27272803,-0.95951337
765,-0.06574593,-0.26553172,-0.96185762
766,-0.059485,-0.25845674,-0.96418935
767,-0.05384909,-0.25047067,-0.96662509
768,-0.04557183,-0.24475278,-0.96851403
769,-0.03700412,-0.23401067,-0.97152913
770,-0.0313013,-0.22396573,-0.97409379
771,-0.02880658,-0.22145286,-0.97474527
772,-0.02579851,-0.22575974,-0.97384119
773,-0.023177,-0.23777011,-0.97104508
774,-0.01798252,-0.24856982,-0.96844697
775,-0.01109724,-0.26314598,-0.96469218
776,-0.00585968,-0.27532154,-0.96133429
777,7.142e-05,-0.28126302,-0.95963073
778,0.00406772,-0.28067458,-0.95979422
779,0.00774884,-0.27421764,-0.96163613
780,0.00789748,-0.26353166,-0.96461833
781,0.00745668,-0.25593489,-0.96666521
782,0.00469135,-0.25493667,-0.96694601
783,0.00142287,-0.26261371,-0.96490008
784,-0.00484418,-0.26491922,-0.96425855
785,-0.01258775,-0.26776239,-0.96340275
786,-0.02130599,-0.27995032,-0.95977789
787,-0.02660238,-0.29142064,-0.95622492
788,-0.03241231,-0.29507154,-0.95492518
789,-0.03244764,-0.29518756,-0.95488787
790,-0.03279407,-0.28705847,-0.95735145
791,-0.03032425,-0.27816287,-0.96005517
792,-0.0268347,-0.26864421,-0.96286547
793,-0.02658095,-0.24855028,-0.96825433
794,-0.02256976,-0.22425683,-0.97426856
795,-0.01798987,-0.20825683,-0.97790855
796,-0.01218922,-0.2012241,-0.97946924
797,-0.00640514,-0.20313565,-0.97912925
798,-0.00264402,-0.21277627,-0.97709745
799,0.00010406,-0.21923107,-0.97567296
800,0.00463451,-0.22708559,-0.97386384
801,0.00657368,-0.23399621,-0.97221506
802,0.00946971,-0.24050757,-0.9706009
803,0.00944931,-0.24620759,-0.96917081
804,0.01096714,-0.24888679,-0.96847045
805,0.00969545,-0.24972737,-0.96826756
806,0.00850993,-0.25377974,-0.96722436
807,0.00505236,-0.26378009,-0.96456945
808,-0.00190133,-0.26876202,-0.96320438
809,-0.01073231,-0.27352306,-0.96180564
810,-0.02574787,-0.28463355,-0.95829022
811,-0.04233211,-0.30219623,-0.95230508
812,-0.04892658,-0.31831825,-0.94672012
813,-0.0549472,-0.33221066,-0.941603
814,-0.0551159,-0.34384254,-0.93740827
815,-0.05517874,-0.34801736,-0.93586296
816,-0.05143266,-0.34579933,-0.93689734
817,-0.04860778,-0.33792529,-0.93991697
818,-0.04825324,-0.32325044,-0.94508231
819,-0.04253769,-0.29994106,-0.95300859
820,-0.03551631,-0.26800811,-0.96276182
821,-0.03106839,-0.2373562,-0.97092581
822,-0.02474286,-0.21385095,-0.97655261
823,-0.01955563,-0.19939798,-0.97972333
824,-0.01739328,-0.19548965,-0.98055118
825,-0.01580811,-0.19669907,-0.98033613
826,-0.01690478,-0.1999031,-0.97966981
827,-0.01756076,-0.20335524,-0.97894716
828,-0.01403255,-0.20268953,-0.97914249
829,-0.01188151,-0.20343146,-0.97901678
830,-0.01026392,-0.20491923,-0.97872514
831,-0.01027963,-0.20742957,-0.97819573
832,-0.01171452,-0.21788025,-0.97590494
833,-0.01519013,-0.22002579,-0.97537541
834,-0.02437495,-0.21692009,-0.97588509
835,-0.03360423,-0.2290467,-0.97283536
836,-0.03723639,-0.24035405,-0.96997041
837,-0.03943222,-0.24868912,-0.96777999
838,-0.03840054,-0.25079235,-0.96727914
839,-0.03774608,-0.2512275,-0.96719193
840,-0.03467787,-0.2509408,-0.96738118
841,-0.03114042,-0.24572496,-0.96883929
842,-0.0252853,-0.23999852,-0.97044384
843,-0.0184627,-0.23040162,-0.97292036
844,-0.01429043,-0.22143632,-0.97507006
845,-0.01225477,-0.21962433,-0.97550756
846,-0.00902569,-0.22662291,-0.97394085
847,-0.00381168,-0.24237804,-0.97017401
848,-0.00085595,-0.26474637,-0.96431732
849,-0.00149918,-0.28353798,-0.95895958
850,-0.00181082,-0.29509789,-0.95546514
851,-0.00517184,-0.29856887,-0.95437413
852,-0.00809456,-0.29514977,-0.95541674
853,-0.0065916,-0.28756505,-0.95773852
854,-0.00772267,-0.27600074,-0.96112621
855,-0.00905325,-0.25855917,-0.96595275
856,-0.01306608,-0.24315074,-0.96990043
857,-0.02138201,-0.23434323,-0.9719187
858,-0.02930336,-0.23301953,-0.97203046
859,-0.03557495,-0.24694361,-0.96837664
860,-0.0349854,-0.26624191,-0.96327078
861,-0.0343481,-0.27713969,-0.96021545
862,-0.03647926,-0.28095421,-0.95902765
863,-0.034909,-0.27906987,-0.95963579
864,-0.03465325,-0.27065572,-0.96205229
865,-0.03139136,-0.255669,-0.96625447
866,-0.02725998,-0.23368332,-0.97193044
867,-0.02344859,-0.20267296,-0.97896552
868,-0.0160194,-0.17150719,-0.98505223
869,-0.00604936,-0.148212,-0.9889369
870,0.00097317,-0.13968468,-0.99019551
871,0.00276209,-0.15391228,-0.98808068
872,0.0028666,-0.16421969,-0.9864192
873,-0.00215153,-0.17460391,-0.98463649
874,-0.00696995,-0.18430118,-0.98284489
875,-0.00886256,-0.19235203,-0.98128587
876,-0.00707737,-0.19702718,-0.98037249
877,-0.0030918,-0.2073466,-0.97826236
878,-0.00254764,-0.21248227,-0.97716153
879,-0.00419426,-0.21727502,-0.9761011
880,-0.00790329,-0.22631995,-0.97402102
881,-0.01698127,-0.23736507,-0.97127187
882,-0.02710225,-0.24355632,-0.96950793
883,-0.03702604,-0.25159839,-0.96712297
884,-0.04470565,-0.25677574,-0.96543652
885,-0.05141733,-0.25612482,-0.96527535
886,-0.05297871,-0.25027138,-0.96672523
887,-0.04774757,-0.2464323,-0.96798301
888,-0.04259671,-0.24061166,-0.96968603
889,-0.04130935,-0.23032434,-0.97223645
890,-0.03786561,-0.22221437,-0.97426218
891,-0.03443481,-0.22114158,-0.97463346
892,-0.03433827,-0.22757313,-0.97315544
893,-0.03264772,-0.24065898,-0.97006035
894,-0.02690183,-0.26088488,-0.96499461
895,-0.02028228,-0.28483891,-0.95836097
896,-0.01613868,-0.30192751,-0.95319426
897,-0.01227802,-0.31513765,-0.94896621
898,-0.01305752,-0.32604134,-0.94526517
899,-0.01224375,-0.33075327,-0.94363785
900,-0.00537527,-0.33264852,-0.94303566
901,-0.00333661,-0.32744026,-0.94486558
902,-0.01172461,-0.31327155,-0.9495914
903,-0.02103332,-0.30123705,-0.95331717
904,-0.03336267,-0.29709953,-0.95426315
905,-0.04594409,-0.30094871,-0.95253283
906,-0.05508713,-0.31192803,-0.94850743
907,-0.05688931,-0.32447535,-0.94418162
908,-0.05680709,-0.33298302,-0.9412201
909,-0.06094894,-0.33419943,-0.94052917
910,-0.06151881,-0.32847667,-0.94250631
911,-0.05389891,-0.31637511,-0.94710171
912,-0.04726625,-0.29914215,-0.9530369
913,-0.04426268,-0.27426431,-0.96063489
914,-0.04130024,-0.24043895,-0.96978486
915,-0.0342396,-0.20753546,-0.97762799
916,-0.02475808,-0.18271069,-0.98285466
917,-0.01644436,-0.16761607,-0.98571515
918,-0.0133246,-0.16751131,-0.98578006
919,-0.0133101,-0.16614021,-0.9860124
920,-0.01480839,-0.16877227,-0.98554373
921,-0.01372086,-0.17463686,-0.98453718
922,-0.01431227,-0.1796063,-0.98363435
923,-0.01331592,-0.1841417,-0.9828096
924,-0.00843829,-0.19322123,-0.9811188
925,-0.00503427,-0.19724473,-0.98034137
926,-0.00652221,-0.20013,-0.9797473
927,-0.0127596,-0.20749246,-0.97815335
928,-0.02016596,-0.2204528,-0.97518885
929,-0.02577892,-0.24739194,-0.96857214
930,-0.03234363,-0.27338088,-0.961362
931,-0.03525242,-0.29305249,-0.95544606
932,-0.03975656,-0.30402267,-0.95183444
933,-0.0478234,-0.30656713,-0.9506467
934,-0.0495534,-0.30623347,-0.95066589
935,-0.04259495,-0.29717126,-0.95387352
936,-0.03560609,-0.28160837,-0.95886868
937,-0.03134991,-0.25822714,-0.96557528
938,-0.02275953,-0.23491561,-0.97174907
939,-0.01438056,-0.21722071,-0.97601634
940,-0.00520609,-0.20850638,-0.97800684
941,0.00223766,-0.21053821,-0.97758305
942,0.00668671,-0.22526324,-0.97427481
943,0.00932895,-0.24514243,-0.96944207
944,0.00913728,-0.2589722,-0.96584153
945,0.00994964,-0.26584792,-0.96396345
946,0.01450773,-0.26743305,-0.96346724
947,0.01568873,-0.26251477,-0.96480048
948,0.01718479,-0.25230038,-0.96749592
949,0.01575389,-0.23424768,-0.97204894
950,0.01135707,-0.21749961,-0.97599399
951,0.00392528,-0.20796072,-0.97812903
952,-0.00351642,-0.20622294,-0.97849882
953,-0.01440757,-0.2110869,-0.9773609
954,-0.02670599,-0.22419676,-0.97417754
955,-0.03161062,-0.23463774,-0.97156847
956,-0.03244821,-0.23933378,-0.97039467
957,-0.03334863,-0.24016833,-0.97015828
958,-0.03040139,-0.23836708,-0.97069907
959,-0.02754443,-0.23058566,-0.97266227
960,-0.02731922,-0.22007954,-0.97509897
961,-0.02354063,-0.21185502,-0.97701746
962,-0.01954187,-0.20838092,-0.97785246
963,-0.01898884,-0.21035069,-0.97744131
964,-0.01722706,-0.2165205,-0.97612602
965,-0.01130437,-0.2289969,-0.97336155
966,-0.00085939,-0.25117755,-0.96794069
967,0.00716624,-0.27631333,-0.96104074
968,0.01446636,-0.30007571,-0.95380539
969,0.01924461,-0.31757686,-0.94803709
970,0.02363275,-0.32860553,-0.94417137
971,0.02478726,-0.33371395,-0.94234794
972,0.02585052,-0.33380055,-0.94228894
973,0.03029996,-0.32745159,-0.94438201
974,0.02977265,-0.31386098,-0.94900179
975,0.02264029,-0.30215901,-0.95298839
976,0.00978553,-0.29731512,-0.95472914
977,-0.00311448,-0.30021662,-0.95386559
978,-0.01359446,-0.31176478,-0.9500621
979,-0.02250209,-0.32750523,-0.94458133
980,-0.02672061,-0.33475804,-0.94192487
981,-0.02957849,-0.33639228,-0.94125712
982,-0.02810471,-0.33160076,-0.94300061
983,-0.02849442,-0.31979665,-0.94705772
984,-0.03108703,-0.30949658,-0.95039231
985,-0.02690069,-0.29807642,-0.95416278
986,-0.02079523,-0.27869353,-0.96015477
987,-0.0172366,-0.25947759,-0.96559507
988,-0.01589458,-0.24811853,-0.96859914
989,-0.01110642,-0.2436946,-0.96978796
990,-0.00243751,-0.24820462,-0.9687044
991,0.0037566,-0.26151353,-0.96519232
992,0.00657204,-0.27112961,-0.96252036
993,0.00894505,-0.28221002,-0.95931101
994,0.01498318,-0.2935549,-0.95582438
995,0.01916043,-0.3024244,-0.95298076
996,0.02492532,-0.30335259,-0.9525525
997,0.0278241,-0.29172075,-0.95609874
998,0.02176319,-0.27398095,-0.96148878
999,0.01630795,-0.25887898,-0.96577173
