isaaclab_timestep,grav_x,grav_y,grav_z
250,-0.01522072,-0.26751882,-0.96343237
251,-0.01187755,-0.24674018,-0.96900916
252,-0.01304645,-0.23493193,-0.97192442
253,-0.02343618,-0.23631963,-0.97139287
254,-0.02572587,-0.25812805,-0.96576816
255,-0.025173,-0.28289926,-0.95881933
256,-0.02132263,-0.30279544,-0.95281708
257,-0.01633337,-0.31483382,-0.94900638
258,-0.0118677,-0.31805107,-0.94799942
259,-0.00503541,-0.31697288,-0.94842106
260,0.00208114,-0.30889326,-0.95109487
261,0.00417229,-0.29421961,-0.95572847
262,0.00159276,-0.26974523,-0.96293032
263,-0.00140702,-0.24195622,-0.97028601
264,-0.00627216,-0.21741918,-0.97605807
265,-0.00774468,-0.20089205,-0.97958291
266,-0.00061674,-0.19627352,-0.98054951
267,0.01644945,-0.20444721,-0.97873926
268,0.01060624,-0.24934453,-0.96835697
269,0.01181974,-0.27286911,-0.96197873
270,0.01070903,-0.29037923,-0.95685184
271,0.00955473,-0.3033424,-0.95283365
272,0.0136916,-0.31036788,-0.95051795
273,0.01395138,-0.31074047,-0.9503926
274,0.0149508,-0.30512726,-0.95219398
275,0.01208393,-0.29115739,-0.956599
276,0.00679632,-0.27785191,-0.96060008
277,0.00219339,-0.2593931,-0.96576989
278,-5.76e-06,-0.24033536,-0.97068971
279,-0.00616566,-0.2287478,-0.97346604
280,-0.01822012,-0.22594401,-0.97396988
281,-0.01990311,-0.23787178,-0.97109246
282,-0.01798494,-0.25397372,-0.96704394
283,-0.01052091,-0.27203,-0.96223158
284,-0.00231043,-0.28356907,-0.95894897
285,0.00360786,-0.28809559,-0.95759499
286,0.01215119,-0.28555736,-0.9582845
287,0.01838847,-0.27517751,-0.96121752
288,0.01873092,-0.25913709,-0.9656589
289,0.0150426,-0.24285163,-0.96994668
290,0.00760372,-0.23099618,-0.97292507
291,0.00492116,-0.22681201,-0.97392637
292,0.01556847,-0.23093399,-0.97284484
293,0.03423815,-0.24587709,-0.96869624
294,0.03563076,-0.28375581,-0.95823461
295,0.03495095,-0.31547704,-0.94828957
296,0.03537085,-0.33782595,-0.94054377
297,0.04037048,-0.35152584,-0.93530726
298,0.04183877,-0.35545218,-0.93375808
299,0.03452145,-0.3493498,-0.93635643
300,0.02779462,-0.333839,-0.94222051
301,0.02710889,-0.30948222,-0.95051897
302,0.02347936,-0.28573704,-0.95802039
303,0.01918034,-0.25697979,-0.96622664
304,0.01605984,-0.22916967,-0.97325414
305,0.01156191,-0.21101442,-0.97741461
306,0.00679101,-0.20172839,-0.97941834
307,0.00920688,-0.21162935,-0.97730684
308,0.01936211,-0.24198499,-0.97008687
309,0.02277667,-0.26725125,-0.96335751
310,0.02165791,-0.28608212,-0.95796078
311,0.02175532,-0.30189082,-0.95309442
312,0.02182406,-0.31763047,-0.94796324
313,0.01467694,-0.32662919,-0.94503862
314,0.00746464,-0.32688284,-0.94503546
315,-0.00224798,-0.3163318,-0.94864625
316,-0.01647341,-0.29437703,-0.95554769
317,-0.02149739,-0.27158019,-0.96217573
318,-0.02018204,-0.25270978,-0.96733201
319,-0.01345313,-0.23878993,-0.97097802
320,-0.0024223,-0.23775379,-0.97132289
321,-0.01029401,-0.26815441,-0.96332127
322,-0.01298109,-0.27928606,-0.96012038
323,-0.01617526,-0.28670368,-0.95788288
324,-0.01902622,-0.29592592,-0.95502144
325,-0.0168018,-0.29738241,-0.95461076
326,-0.01847927,-0.29085389,-0.9565891
327,-0.01877496,-0.27651989,-0.96082509
328,-0.01429931,-0.25282237,-0.96740711
329,-0.00330779,-0.22828782,-0.97358805
330,0.01240395,-0.20776451,-0.97810018
331,0.02081255,-0.19327676,-0.98092353
332,0.01598156,-0.18756352,-0.9821223
333,0.01495562,-0.20737429,-0.9781478
334,0.01617128,-0.22990859,-0.97307831
335,0.01925511,-0.25271744,-0.96734852
336,0.01773127,-0.26694354,-0.96354938
337,0.01933053,-0.27221492,-0.96204245
338,0.01677414,-0.27007717,-0.96269286
339,0.01382288,-0.25570226,-0.9666568
340,0.01023845,-0.2365904,-0.97155559
341,0.01151483,-0.22272041,-0.97481465
342,0.02116315,-0.225853,-0.97393131
343,0.02451965,-0.24344154,-0.96960568
344,0.02756173,-0.25926185,-0.96541399
345,0.0262039,-0.27192113,-0.96196282
346,0.02142954,-0.27559656,-0.96103448
347,0.02093803,-0.26629466,-0.96366441
348,0.01718501,-0.25575736,-0.96658862
349,0.01354716,-0.24362193,-0.96977574
350,0.00736631,-0.23164977,-0.97277153
351,0.00074013,-0.21478081,-0.97666216
352,-0.00160068,-0.19694623,-0.98041296
353,-0.01064061,-0.18846127,-0.982023
354,-0.02586884,-0.18951175,-0.98153794
355,-0.02945938,-0.20890428,-0.97749269
356,-0.02613053,-0.23276784,-0.97218144
357,-0.02319106,-0.25069484,-0.96778864
358,-0.02452324,-0.25930813,-0.96548367
359,-0.02376156,-0.25954545,-0.96543896
360,-0.02042373,-0.25845513,-0.96580726
361,-0.01880642,-0.25564998,-0.96658683
362,-0.01340003,-0.25486147,-0.96688473
363,-0.00562995,-0.2513569,-0.9678781
364,-0.0036369,-0.25197411,-0.9677276
365,-0.00592183,-0.24717011,-0.96895385
366,-0.0014858,-0.24080707,-0.97057199
367,0.01710247,-0.24280283,-0.96992522
368,0.02988429,-0.26016343,-0.96510208
369,0.03787003,-0.2756795,-0.96050394
370,0.04150859,-0.28770056,-0.95682073
371,0.04637694,-0.30148938,-0.95234138
372,0.04752135,-0.31156814,-0.94903505
373,0.04756739,-0.31506068,-0.94787896
374,0.04476266,-0.31374326,-0.94845212
375,0.04209722,-0.30841973,-0.95031857
376,0.04360843,-0.29041642,-0.95590633
377,0.04131553,-0.26937991,-0.96214736
378,0.03632929,-0.24367625,-0.96917582
379,0.03153758,-0.21860817,-0.97530311
380,0.02754881,-0.20236088,-0.9789238
381,0.0239243,-0.18318275,-0.98278809
382,0.02022846,-0.16636008,-0.98585784
